Date,ColonCol Size,y  AdultDrones,AdultWkr,Forgr,Drones Brood,WkrBrood,DronLarv,e  WkrLarv,DroneEggs,WkrEggs,ColonyPollen,ColonyNectar
6/4/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/5/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/6/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/7/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/8/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/9/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/10/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/11/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/12/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/13/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/14/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/15/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/16/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/17/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/18/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/19/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/20/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/21/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/22/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/23/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/24/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/25/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/26/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/27/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/28/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/29/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/30/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/1/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/2/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/3/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/4/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/5/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/6/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/7/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/8/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/9/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/10/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/11/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/12/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/13/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/14/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/15/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/16/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/17/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/18/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/19/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/20/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/21/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/22/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/23/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/24/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/25/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/26/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/27/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/28/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/29/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/30/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/31/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/1/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/2/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/3/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/4/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/5/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/6/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/7/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/8/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/9/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/10/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/11/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/12/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/13/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/14/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/15/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/16/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/17/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/18/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/19/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/20/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/21/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/22/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/23/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/24/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/25/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/26/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/27/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/28/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/29/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/30/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/31/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/1/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/2/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/3/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/4/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/5/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/6/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/7/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/8/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/9/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/10/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/11/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/12/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/13/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/14/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/15/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/16/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/17/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/18/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/19/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/20/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/21/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/22/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/23/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/24/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/25/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/26/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/27/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/28/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/29/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/30/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/1/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/2/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/3/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/4/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/5/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/6/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/7/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/8/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/9/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/10/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/11/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/12/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/13/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/14/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/15/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/16/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/17/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/18/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/19/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/20/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/21/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/22/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/23/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/24/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/25/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/26/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/27/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/28/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/29/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/30/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/31/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/1/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/2/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/3/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/4/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/5/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/6/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/7/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/8/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/9/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/10/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/11/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/12/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/13/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/14/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/15/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/16/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/17/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/18/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/19/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/20/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/21/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/22/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/23/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/24/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/25/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/26/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/27/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/28/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/29/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/30/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/1/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/2/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/3/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/4/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/5/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/6/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/7/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/8/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/9/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/10/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/11/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/12/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/13/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/14/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/15/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/16/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/17/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/18/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/19/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/20/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/21/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/22/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/23/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/24/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/25/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/26/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/27/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/28/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/29/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/30/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/31/14,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/1/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/2/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/3/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/4/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/5/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/6/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/7/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/8/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/9/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/10/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/11/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/12/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/13/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/14/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/15/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/16/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/17/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/18/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/19/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/20/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/21/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/22/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/23/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/24/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/25/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/26/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/27/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/28/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/29/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/30/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/31/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/1/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/2/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/3/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/4/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/5/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/6/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/7/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/8/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/9/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/10/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/11/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/12/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/13/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/14/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/15/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/16/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/17/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/18/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/19/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/20/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/21/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/22/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/23/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/24/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/25/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/26/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/27/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/28/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/1/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/2/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/3/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/4/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/5/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/6/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/7/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/8/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/9/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/10/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/11/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/12/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/13/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/14/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/15/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/16/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/17/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/18/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/19/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/20/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/21/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/22/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/23/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/24/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/25/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/26/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/27/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/28/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/29/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/30/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/31/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/1/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/2/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/3/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/4/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/5/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/6/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/7/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/8/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/9/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/10/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/11/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/12/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/13/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/14/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/15/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/16/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/17/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/18/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/19/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/20/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/21/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/22/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/23/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/24/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/25/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/26/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/27/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/28/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/29/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/30/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/1/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/2/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/3/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/4/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/5/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/6/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/7/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/8/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/9/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/10/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/11/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/12/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/13/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/14/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/15/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/16/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/17/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/18/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/19/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/20/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/21/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/22/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/23/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/24/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/25/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/26/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/27/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/28/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/29/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/30/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/31/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/1/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/2/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/3/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/4/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/5/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/6/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/7/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/8/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/9/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/10/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/11/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/12/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/13/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/14/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/15/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/16/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/17/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/18/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/19/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/20/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/21/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/22/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/23/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/24/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/25/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/26/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/27/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/28/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/29/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/30/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/1/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/2/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/3/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/4/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/5/15,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
